,Time
cell_8625,0.07649372
cell_8626,0.09886399
cell_8627,0.090132356
cell_8628,0.071727626
cell_8629,0.059116405
cell_8630,0.05820124
cell_8631,0.055678632
cell_8632,0.05239011
cell_8633,0.038569663
cell_8634,0.030965995
cell_8635,0.031216111
cell_8636,0.038196635
cell_8637,0.039482612
cell_8638,0.042109147
cell_8639,0.04546373
cell_8640,0.049863007
cell_8641,0.055333428
cell_8642,0.053788703
cell_8643,0.05912656
cell_8644,0.057444666
cell_8645,0.060436033
cell_8646,0.035809543
cell_8647,0.039059706
cell_8648,0.02532794
cell_8649,0.02545493
cell_8650,0.027093505
cell_8651,0.017510414
cell_8652,0.02774185
cell_8653,0.021319171
cell_8654,0.025915174
cell_8655,0.01903755
cell_8656,0.076935135
cell_8657,0.07836745
cell_8658,0.07954881
cell_8659,0.085771784
cell_8660,0.0821148
cell_8661,0.08706205
cell_8662,0.086300425
cell_8663,0.08266922
cell_8664,0.084400184
cell_8665,0.08550941
cell_8666,0.120847106
cell_8667,0.11986639
cell_8668,0.11531264
cell_8669,0.10398756
cell_8670,0.10767535
cell_8671,0.10679336
cell_8672,0.10909515
cell_8673,0.11383692
cell_8674,0.109106325
cell_8675,0.092735715
cell_8676,0.035247408
cell_8677,0.02531297
cell_8678,0.015392488000000001
cell_8679,0.031755805
cell_8680,0.049095836
cell_8681,0.0797431
cell_8682,0.08064347
cell_8683,0.08349183
cell_8684,0.08919401
cell_8685,0.09354547
cell_8686,0.03180273
cell_8687,0.028058327999999997
cell_8688,0.031096866
cell_8689,0.03285148
cell_8690,0.034751672000000004
cell_8691,0.03355789
cell_8692,0.028976865
cell_8693,0.0178352
cell_8694,0.019926097
cell_8695,0.01057287
cell_8696,0.006515071999999999
cell_8697,0.13660150000000001
cell_8698,0.12845188
cell_8699,0.117872536
cell_8700,0.11986629
cell_8701,0.121088356
cell_8702,0.12032928
cell_8703,0.124275915
cell_8704,0.123015255
cell_8705,0.11692202
cell_8706,0.13185602
cell_8707,0.016000744
cell_8708,0.017432889
cell_8709,0.018150162
cell_8710,0.017726347
cell_8711,0.018714717
cell_8712,0.019637523
cell_8713,0.020408947
cell_8714,0.01816899
cell_8715,0.014317234
cell_8716,0.016877913999999997
cell_8717,0.11567037
cell_8718,0.1154835
cell_8719,0.11732806
cell_8720,0.11333603
cell_8721,0.11113857
cell_8722,0.11153421599999999
cell_8723,0.107086845
cell_8724,0.10485414400000001
cell_8725,0.105167024
cell_8726,0.096106716
cell_8727,0.09985025
cell_8728,0.09812761
cell_8729,0.09642492
cell_8730,0.09493961
cell_8731,0.09543243
cell_8732,0.09104112
cell_8733,0.09321934
cell_8734,0.091391325
cell_8735,0.090986736
cell_8736,0.09181544
cell_8737,0.14026125
cell_8738,0.11035497
cell_8739,0.10368232
cell_8740,0.096339285
cell_8741,0.10114355
cell_8742,0.10776797
cell_8743,0.11784406
cell_8744,0.12095957
cell_8745,0.12444174
cell_8746,0.12842102
cell_8747,0.13992965
cell_8748,0.13318229
cell_8749,0.12553865
cell_8750,0.11760572
cell_8751,0.11676717
cell_8752,0.10343813
cell_8753,0.080702595
cell_8754,0.08895033
cell_8755,0.08719757
cell_8756,0.08662343
cell_8757,0.067416556
cell_8758,0.067349955
cell_8759,0.06863409
cell_8760,0.07427437
cell_8761,0.074996315
cell_8762,0.07384157
cell_8763,0.07482732
cell_8764,0.08129759
cell_8765,0.08587947
cell_8766,0.102642804
cell_8767,0.029474773
cell_8768,0.043489705999999996
cell_8769,0.059711713
cell_8770,0.088445894
cell_8771,0.10992771400000001
cell_8772,0.118388996
cell_8773,0.12830684
cell_8774,0.14430736
cell_8775,0.13614148
cell_8776,0.13696863
cell_8777,0.09688559
cell_8778,0.059101827
cell_8779,0.07077617
cell_8780,0.0787171
cell_8781,0.06568687
cell_8782,0.06194843
cell_8783,0.056994464
cell_8784,0.058658734000000004
cell_8785,0.066406704
cell_8786,0.0733312
cell_8787,0.105130136
cell_8788,0.11121496
cell_8789,0.10541989999999998
cell_8790,0.10056381
cell_8791,0.09617931
cell_8792,0.09401147
cell_8793,0.093859024
cell_8794,0.07581619999999999
cell_8795,0.07277643
cell_8796,0.06395361
cell_8797,0.061302625
cell_8798,0.140067
cell_8799,0.14402112
cell_8800,0.14416717
cell_8801,0.14103183
cell_8802,0.13802814
cell_8803,0.13584620000000003
cell_8804,0.13606644
cell_8805,0.13515
cell_8806,0.13167582
cell_8807,0.12822519
cell_8808,0.0667632
cell_8809,0.072737224
cell_8810,0.08354539
cell_8811,0.089331724
cell_8812,0.09378777
cell_8813,0.09423982
cell_8814,0.09663738
cell_8815,0.0996566
cell_8816,0.09970813
cell_8817,0.09389738
cell_8818,0.14122984
cell_8819,0.13861392
cell_8820,0.13904028
cell_8821,0.13158445
cell_8822,0.12608905
cell_8823,0.13131170000000003
cell_8824,0.12962174
cell_8825,0.11980096
cell_8826,0.11612152
cell_8827,0.10965327
cell_8828,0.014280956000000001
cell_8829,0.015015317
cell_8830,0.013863908000000001
cell_8831,0.016694672
cell_8832,0.019853458
cell_8833,0.016957741000000002
cell_8834,0.018201943
cell_8835,0.021740918999999997
cell_8836,0.026202692000000003
cell_8837,0.028220965
cell_8838,0.05577088
cell_8839,0.059870127999999995
cell_8840,0.059975658
cell_8841,0.07280149
cell_8842,0.07214431
cell_8843,0.08025442
cell_8844,0.08407898
cell_8845,0.08720095
cell_8846,0.09005384
cell_8847,0.08940406
cell_8848,0.10627629
cell_8849,0.10535093400000001
cell_8850,0.09062394
cell_8851,0.08910936
cell_8852,0.058717057
cell_8853,0.06065594
cell_8854,0.057408042
cell_8855,0.056358285
cell_8856,0.051842287
cell_8857,0.050984792
cell_8858,0.1343201
cell_8859,0.13328432
cell_8860,0.13034287
cell_8861,0.12163098
cell_8862,0.11798429
cell_8863,0.10886852400000001
cell_8864,0.10310268
cell_8865,0.10101937
cell_8866,0.09287817
cell_8867,0.0948175
cell_8868,0.13149022
cell_8869,0.12283626
cell_8870,0.11223248400000001
cell_8871,0.0962573
cell_8872,0.06578975
cell_8873,0.053994894
cell_8874,0.03627073
cell_8875,0.029931385
cell_8876,0.02574903
cell_8877,0.029210617999999997
cell_8878,0.027898861
cell_8879,0.031846702000000005
cell_8880,0.02331401
cell_8881,0.020237878
cell_8882,0.017710555
cell_8883,0.01624873
cell_8884,0.026301686
cell_8885,0.031428386
cell_8886,0.039546136
cell_8887,0.03743548
cell_8888,0.07684737
cell_8889,0.07987037
cell_8890,0.07554497
cell_8891,0.075376265
cell_8892,0.07479439
cell_8893,0.05547372
cell_8894,0.055958852
cell_8895,0.055419452
cell_8896,0.05714744
cell_8897,0.058433995
cell_8898,0.059437699999999996
cell_8899,0.053464795999999995
cell_8900,0.053117014000000004
cell_8901,0.052060336
cell_8902,0.03185656
cell_8903,0.027379708
cell_8904,0.020346303
cell_8905,0.014760186000000002
cell_8906,0.010500519
cell_8907,0.009581043000000001
cell_8908,0.01192017
cell_8909,0.024163384
cell_8910,0.027373351
cell_8911,0.029231545
cell_8912,0.029546715
cell_8913,0.043487947
cell_8914,0.04623206
cell_8915,0.052022923
cell_8916,0.052669935
cell_8917,0.060571477
cell_8918,0.06387174
cell_8919,0.031767104
cell_8920,0.024472108
cell_8921,0.019715268
cell_8922,0.02381233
cell_8923,0.020497201
cell_8924,0.02580706
cell_8925,0.0256142
cell_8926,0.023756634
cell_8927,0.023481734
cell_8928,0.021584025
cell_8929,0.06199829
cell_8930,0.06293155
cell_8931,0.08994928
cell_8932,0.09595558
cell_8933,0.11044145
cell_8934,0.11408151
cell_8935,0.11741014
cell_8936,0.12678547
cell_8937,0.12916735
cell_8938,0.12666526
cell_8939,0.0802227
cell_8940,0.088663995
cell_8941,0.08437109
cell_8942,0.090152934
cell_8943,0.09261123
cell_8944,0.10352309
cell_8945,0.10778721
cell_8946,0.11616199999999999
cell_8947,0.12729512
cell_8948,0.12343474
cell_8949,0.025156103
cell_8950,0.019283889
cell_8951,0.024907164
cell_8952,0.012351552
cell_8953,0.012179391999999999
cell_8954,0.007580985300000001
cell_8955,0.003960598
cell_8956,0.007256135
cell_8957,0.010774611000000002
cell_8958,0.0130630005
cell_8959,0.09122396
cell_8960,0.10309905
cell_8961,0.10463547
cell_8962,0.10439961
cell_8963,0.1104556
cell_8964,0.114464425
cell_8965,0.10701235
cell_8966,0.11217748400000001
cell_8967,0.10290682
cell_8968,0.122206815
cell_8969,0.13502556
cell_8970,0.14747211
cell_8971,0.08798536
cell_8972,0.059129987
cell_8973,0.07472891
cell_8974,0.055880985999999994
cell_8975,0.049086585999999995
cell_8976,0.05120871
cell_8977,0.063145176
cell_8978,0.06982877
cell_8979,0.07542623
cell_8980,0.073010385
cell_8981,0.07896178
cell_8982,0.08634544
cell_8983,0.08541104
cell_8984,0.085681245
cell_8985,0.08838731
cell_8986,0.086844005
cell_8987,0.08137991
cell_8988,0.0829385
cell_8989,0.15007368
cell_8990,0.14528129
cell_8991,0.13292064
cell_8992,0.13759196
cell_8993,0.14241958
cell_8994,0.15088774
cell_8995,0.12629038
cell_8996,0.11650356
cell_8997,0.09986552
cell_8998,0.10538132
cell_8999,0.07997760000000001
cell_9000,0.13825755
cell_9001,0.14021786
cell_9002,0.14106487
cell_9003,0.13276438
cell_9004,0.13525231
cell_9005,0.12743576
cell_9006,0.11945327
cell_9007,0.120581165
cell_9008,0.12244946
cell_9009,0.11901615
cell_9010,0.08059871
cell_9011,0.08969571
cell_9012,0.090334035
cell_9013,0.09879504
cell_9014,0.097565606
cell_9015,0.10451500000000001
cell_9016,0.09705108
cell_9017,0.1020324
cell_9018,0.10449436
cell_9019,0.09808537
cell_9020,0.120561816
cell_9021,0.12290696
cell_9022,0.12058202
cell_9023,0.11829096
cell_9024,0.11458352
cell_9025,0.11414375
cell_9026,0.11358749
cell_9027,0.12087258
cell_9028,0.12019409
cell_9029,0.122776136
cell_9030,0.022016712
cell_9031,0.024235517
cell_9032,0.030161722999999998
cell_9033,0.057441067
cell_9034,0.06319664400000001
cell_9035,0.07116631
cell_9036,0.075087115
cell_9037,0.093243055
cell_9038,0.09665379
cell_9039,0.10522473
cell_9040,0.09625965
cell_9041,0.09285906
cell_9042,0.09649688
cell_9043,0.08930804
cell_9044,0.09726146599999999
cell_9045,0.09979998
cell_9046,0.103225045
cell_9047,0.10740565
cell_9048,0.10487974
cell_9049,0.11148487
cell_9050,0.027887537999999996
cell_9051,0.014705387
cell_9052,0.005454709300000001
cell_9053,0.014760055
cell_9054,0.01889914
cell_9055,0.027360963
cell_9056,0.03323993
cell_9057,0.03662393
cell_9058,0.03869602
cell_9059,0.03947949
cell_9060,0.104804434
cell_9061,0.10603986
cell_9062,0.105143785
cell_9063,0.10458056
cell_9064,0.10935174
cell_9065,0.11076037
cell_9066,0.10582319
cell_9067,0.108965315
cell_9068,0.11007228
cell_9069,0.10901318
cell_9070,0.107004054
cell_9071,0.108192526
cell_9072,0.104996
cell_9073,0.10830866
cell_9074,0.11121994
cell_9075,0.11297954
cell_9076,0.113409884
cell_9077,0.113810904
cell_9078,0.11265632
cell_9079,0.117952816
cell_9080,0.045997395999999996
cell_9081,0.043276835
cell_9082,0.04167561
cell_9083,0.036795747000000004
cell_9084,0.018986648000000002
cell_9085,0.030650852000000003
cell_9086,0.03201752
cell_9087,0.034830112
cell_9088,0.038941685
cell_9089,0.04418391
cell_9090,0.09820975
cell_9091,0.093486585
cell_9092,0.08744977400000001
cell_9093,0.08411456
cell_9094,0.0821554
cell_9095,0.08498222
cell_9096,0.064240545
cell_9097,0.05516848
cell_9098,0.06751064
cell_9099,0.08132961
cell_9100,0.08780832599999999
cell_9101,0.080528714
cell_9102,0.043994612999999995
cell_9103,0.045947418
cell_9104,0.043318845
cell_9105,0.039215863
cell_9106,0.038564514
cell_9107,0.038351517
cell_9108,0.03270087
cell_9109,0.015166836000000001
cell_9110,0.011645168000000001
cell_9111,0.14729609
cell_9112,0.13346557
cell_9113,0.14294015
cell_9114,0.14269996
cell_9115,0.14545369
cell_9116,0.15013815
cell_9117,0.1448787
cell_9118,0.14198923
cell_9119,0.14632355
cell_9120,0.1459366
cell_9121,0.10707618
cell_9122,0.11217082
cell_9123,0.11484699
cell_9124,0.10647394
cell_9125,0.10430149
cell_9126,0.10887339
cell_9127,0.106207
cell_9128,0.103274
cell_9129,0.103134885
cell_9130,0.09150206
cell_9131,0.10515919
cell_9132,0.10623982
cell_9133,0.10061260000000001
cell_9134,0.093011834
cell_9135,0.08236814
cell_9136,0.07298210000000001
cell_9137,0.06234449
cell_9138,0.062319063
cell_9139,0.062098514
cell_9140,0.06264719
cell_9141,0.0849615
cell_9142,0.07386384
cell_9143,0.07175306
cell_9144,0.046314914000000006
cell_9145,0.042797774000000004
cell_9146,0.038478456
cell_9147,0.03227266
cell_9148,0.027110787
cell_9149,0.014783655
cell_9150,0.014406267
cell_9151,0.15778892
cell_9152,0.14341284
cell_9153,0.12751172
cell_9154,0.10930367
cell_9155,0.100478195
cell_9156,0.07989199
cell_9157,0.07498939
cell_9158,0.06102641
cell_9159,0.05866461
cell_9160,0.046551924
cell_9161,0.021077126
cell_9162,0.020540202
cell_9163,0.022180019
cell_9164,0.021309272999999997
cell_9165,0.021319527
cell_9166,0.019043038
cell_9167,0.018098915
cell_9168,0.013072279
cell_9169,0.015418504
cell_9170,0.045900292999999995
cell_9171,0.03609154
cell_9172,0.037433803
cell_9173,0.04234831
cell_9174,0.045090765
cell_9175,0.046252277
cell_9176,0.04780128
cell_9177,0.0485226
cell_9178,0.048416838
cell_9179,0.046006675999999996
cell_9180,0.042933445
cell_9181,0.10022786
cell_9182,0.105234735
cell_9183,0.10226373
cell_9184,0.107331395
cell_9185,0.10947657400000001
cell_9186,0.108178176
cell_9187,0.110558555
cell_9188,0.10407133
cell_9189,0.10514478
cell_9190,0.092098705
cell_9191,0.124928854
cell_9192,0.12519257
cell_9193,0.12224913
cell_9194,0.11668315
cell_9195,0.114282325
cell_9196,0.10673916
cell_9197,0.09916996
cell_9198,0.087195486
cell_9199,0.07732635
cell_9200,0.06678843
cell_9201,0.06248554
cell_9202,0.084843874
cell_9203,0.09254986
cell_9204,0.08237769
cell_9205,0.086725175
cell_9206,0.07908055
cell_9207,0.08251065
cell_9208,0.08114971
cell_9209,0.09230242
cell_9210,0.09105876
cell_9211,0.09130415
cell_9212,0.16042027
cell_9213,0.16557924
cell_9214,0.16455644
cell_9215,0.1606934
cell_9216,0.14761916
cell_9217,0.15325402
cell_9218,0.14728987
cell_9219,0.14702699
cell_9220,0.14157413
cell_9221,0.14093694
cell_9222,0.05249014
cell_9223,0.051865472999999995
cell_9224,0.048287865
cell_9225,0.031120155
cell_9226,0.026277786
cell_9227,0.020597499
cell_9228,0.024755687999999998
cell_9229,0.030265361
cell_9230,0.03867715
cell_9231,0.048793305
cell_9232,0.094861366
cell_9233,0.08231343
cell_9234,0.07600206
cell_9235,0.08153716
cell_9236,0.07324945
cell_9237,0.0729127
cell_9238,0.068046704
cell_9239,0.06487398
cell_9240,0.05968455
cell_9241,0.07020182
cell_9242,0.09362845
cell_9243,0.09619441
cell_9244,0.08230954
cell_9245,0.08867071
cell_9246,0.089702584
cell_9247,0.08589018
cell_9248,0.088841096
cell_9249,0.0709738
cell_9250,0.06844975
cell_9251,0.062443364
cell_9252,0.040394466000000004
cell_9253,0.04235727
cell_9254,0.04653845
cell_9255,0.042039312
cell_9256,0.033152662
cell_9257,0.03000626
cell_9258,0.022543855
cell_9259,0.035620295
cell_9260,0.035393085
cell_9261,0.022455031
cell_9262,0.11240776
cell_9263,0.109872684
cell_9264,0.11236105
cell_9265,0.118365765
cell_9266,0.113964625
cell_9267,0.11146009
cell_9268,0.10889661
cell_9269,0.105566986
cell_9270,0.10110804400000001
cell_9271,0.099969104
cell_9272,0.17913906
cell_9273,0.17973465
cell_9274,0.18338886
cell_9275,0.17707396
cell_9276,0.17777906
cell_9277,0.1787881
cell_9278,0.18062675
cell_9279,0.17392217
cell_9280,0.17092963
cell_9281,0.15905187
cell_9282,0.08870711
cell_9283,0.08529068
cell_9284,0.06097772
cell_9285,0.05289207
cell_9286,0.05220321
cell_9287,0.050642963
cell_9288,0.038035933
cell_9289,0.041504767000000005
cell_9290,0.03815177
cell_9291,0.03142488
cell_9292,0.13910882
cell_9293,0.13930510000000002
cell_9294,0.14246482
cell_9295,0.14414339
cell_9296,0.14580551
cell_9297,0.1481438
cell_9298,0.14284976
cell_9299,0.15515704
cell_9300,0.14204864
cell_9301,0.15202475
cell_9302,0.14623845
cell_9303,0.14532378
cell_9304,0.1531245
cell_9305,0.15469998
cell_9306,0.15350704
cell_9307,0.16179653
cell_9308,0.15263355
cell_9309,0.16018412
cell_9310,0.16702344
cell_9311,0.16756025
cell_9312,0.14596502
cell_9313,0.11826845
cell_9314,0.11162892
cell_9315,0.108621195
cell_9316,0.102990136
cell_9317,0.10195751
cell_9318,0.10188474
cell_9319,0.10030726
cell_9320,0.106756054
cell_9321,0.09994396
cell_9322,0.10692269999999998
cell_9323,0.03584655
cell_9324,0.0354703
cell_9325,0.03858586
cell_9326,0.034494296
cell_9327,0.03211195
cell_9328,0.03618458
cell_9329,0.026974682000000003
cell_9330,0.029539628
cell_9331,0.02778476
cell_9332,0.021432852000000002
cell_9333,0.070309624
cell_9334,0.043905045999999996
cell_9335,0.03570729
cell_9336,0.022701837000000002
cell_9337,0.01435087
cell_9338,0.013997901
cell_9339,0.010029037
cell_9340,0.025094672999999998
cell_9341,0.03140064
cell_9342,0.028207278
cell_9343,0.08134109
cell_9344,0.07934251
cell_9345,0.07012634
cell_9346,0.05988745
cell_9347,0.05531762
cell_9348,0.035054464
cell_9349,0.031640533
cell_9350,0.030429803
cell_9351,0.02931032
cell_9352,0.029671622
cell_9353,0.12521595
cell_9354,0.12402003
cell_9355,0.12024615
cell_9356,0.106335975
cell_9357,0.10090221
cell_9358,0.09336683
cell_9359,0.09071581
cell_9360,0.085595824
cell_9361,0.08279043
cell_9362,0.09324575
cell_9363,0.10790824
cell_9364,0.10371734
cell_9365,0.10980829
cell_9366,0.11686120000000001
cell_9367,0.11088301
cell_9368,0.10864346
cell_9369,0.106133305
cell_9370,0.10761359999999999
cell_9371,0.10998652
cell_9372,0.10827500400000001
cell_9373,0.11733075
cell_9374,0.10898187
cell_9375,0.11176131
cell_9376,0.10794327
cell_9377,0.11709666
cell_9378,0.112130255
cell_9379,0.11669549
cell_9380,0.119860694
cell_9381,0.117514856
cell_9382,0.11281497
cell_9383,0.12287059
cell_9384,0.121163905
cell_9385,0.12080895
cell_9386,0.12346074
cell_9387,0.11403219999999999
cell_9388,0.12159456
cell_9389,0.10486002
cell_9390,0.11011397
cell_9391,0.103736185
cell_9392,0.10506169
cell_9393,0.143008
cell_9394,0.14159449999999998
cell_9395,0.13749689
cell_9396,0.11832581
cell_9397,0.115770854
cell_9398,0.10641896
cell_9399,0.07718005
cell_9400,0.06711189999999999
cell_9401,0.054187305
cell_9402,0.049004186
cell_9403,0.038775954
cell_9404,0.0074760485
cell_9405,0.022404049
cell_9406,0.026898297999999998
cell_9407,0.031763792
cell_9408,0.04991876
cell_9409,0.055537194000000005
cell_9410,0.061324377
cell_9411,0.07953305
cell_9412,0.10970587
cell_9413,0.09874191
cell_9414,0.05193318
cell_9415,0.05177221
cell_9416,0.05262243
cell_9417,0.06343172
cell_9418,0.06768734
cell_9419,0.07098454
cell_9420,0.076796
cell_9421,0.07733866
cell_9422,0.07613485
cell_9423,0.06767955
cell_9424,0.07979365
cell_9425,0.08556965
cell_9426,0.08735213
cell_9427,0.09255846
cell_9428,0.10100849
cell_9429,0.10508625
cell_9430,0.13411205
cell_9431,0.1356987
cell_9432,0.14539292
cell_9433,0.14270806
cell_9434,0.11246881
cell_9435,0.07745571
cell_9436,0.064124405
cell_9437,0.056053504000000004
cell_9438,0.041567112999999996
cell_9439,0.037430074
cell_9440,0.019227006
cell_9441,0.016740395
cell_9442,0.016141364
cell_9443,0.039987713
cell_9444,0.07603714
cell_9445,0.07650689
cell_9446,0.078343414
cell_9447,0.0883539
cell_9448,0.08657676
cell_9449,0.09395102400000001
cell_9450,0.09116469
cell_9451,0.09534505
cell_9452,0.09772825
cell_9453,0.09624557
cell_9454,0.124786116
cell_9455,0.12355166
cell_9456,0.12222435
cell_9457,0.11482974
cell_9458,0.11083107
cell_9459,0.10398411
cell_9460,0.10610481
cell_9461,0.11139168
cell_9462,0.108198255
cell_9463,0.11409717
cell_9464,0.1267779
cell_9465,0.12935823
cell_9466,0.12960747
cell_9467,0.11316762
cell_9468,0.122415416
cell_9469,0.12919907
cell_9470,0.12585998
cell_9471,0.12392267
cell_9472,0.12647514
cell_9473,0.1281212
cell_9474,0.086176716
cell_9475,0.08446362
cell_9476,0.09024220000000001
cell_9477,0.088948
cell_9478,0.08895158
cell_9479,0.08963322
cell_9480,0.09126205
cell_9481,0.0953978
cell_9482,0.09946112
cell_9483,0.10485176
cell_9484,0.05142613
cell_9485,0.05281991
cell_9486,0.05282995
cell_9487,0.054153133
cell_9488,0.056172035999999995
cell_9489,0.057663646
cell_9490,0.058921598
cell_9491,0.059827317000000005
cell_9492,0.06164131
cell_9493,0.060047217
cell_9494,0.049798705
cell_9495,0.042900804
cell_9496,0.01708779
cell_9497,0.016551396
cell_9498,0.020795194
cell_9499,0.024361697999999998
cell_9500,0.026625299999999998
cell_9501,0.041618515
cell_9502,0.048009395999999996
cell_9503,0.055260095999999995
cell_9504,0.055409923
cell_9505,0.19200385
cell_9506,0.19508314
cell_9507,0.19653799
cell_9508,0.18844686
cell_9509,0.18377165
cell_9510,0.17579229999999998
